random_walk,NSW,2020-07-01 00:00:00,0.6983420768982784,0.590770753161473,0.5151155814495363,0.1245641480454668,2.254906241626449,6.1827657774340965,1.1926007957725526,4.066113570868535,8.009778753518908,3.947876952132775,8.864246427010464,1.8641756148983988,7.769558202729214,11.729101279749933,8.680340914397583,9.664899145446807,9.622740463286021,12.601592302836307,10.558146426751595,9.502742012966273,16.463373856449664,8.436078279632005,10.4044403915766,11.353857369137389,10.339726502212926,14.341855123099648,12.310331517371456,16.285163888614242
random_walk,QLD,2020-07-01 00:00:00,0.04594101117399601,0.06322464627700992,0.08170492079196316,0.08957657367728745,0.10290170626654399,0.10884358797172998,0.12447763038522146,0.137121887366864,0.14158249484952726,0.14978327691789073,0.1562683669377068,0.16101709849272755,0.16728491003951587,0.177574141759824,0.18514517394584842,0.19100281879408948,0.1881291382786922,0.18410823626322462,0.19112413428015082,0.4289913580964581,0.21173221970885633,0.41299413461105877,0.2246897020562496,0.4204439480944879,0.2351263761640565,0.4206243015333701,0.24238987905567347,0.9326195354607684
random_walk,SA,2020-07-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0
random_walk,TAS,2020-07-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_walk,VIC,2020-07-01 00:00:00,97.87562826540297,140.9202208664838,181.31876571403853,145.7516862358969,195.1023773723727,179.98333475579622,203.1460630632673,236.19807196165945,230.42295719396515,257.5737321939427,210.03830357778514,278.74218755233676,291.0594139745979,265.7648222385349,300.0776643534387,334.77282053495594,315.07438347089726,285.81157665070776,401.85831205241976,380.4968345165101,367.96603619509784,396.0020911355119,402.39075115541834,362.6425612904799,366.6181883137391,444.537164796279,398.3916214866757,375.0554068481516
random_walk,WA,2020-07-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
random_walk,ACT,2020-07-01 00:00:00,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_walk,NT,2020-07-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_walk,NSW,2020-08-05 00:00:00,4.335105400343847,3.369939540972847,3.2592487773795273,6.564620053037989,3.2350236246390884,2.320437456255678,2.0282102541290326,2.1190554894560196,2.2582768399580435,2.4756151356757576,2.5235957404840184,2.537931486758807,2.479817244286673,2.6924995492646113,2.5141117256424272,2.902880348949251,2.4966921252563874,2.566291386032685,3.8907420744824495,3.4951868116262457,3.528488403312762,3.9848014616134826,3.4192474744091865,3.980789883644388,3.510339255086539,3.5480928589594325,3.360528855031512,3.1658879276806386
random_walk,QLD,2020-08-05 00:00:00,0.2253803523288203,0.3809053537285002,0.2949949931106806,0.33336299070089115,0.44715357391619553,0.45506048587243736,0.4196021801682029,0.4969773623364216,0.4903050438095661,0.5159774473312679,0.5400906659292233,0.57284718587467,1.2132990291018426,0.5930861753940678,0.629273065479158,0.8093966970918373,0.6740535546879944,0.8320172053264248,0.8453195917383904,0.6967936725874139,0.716751134239498,0.7280017423134104,2.16824181619026,0.7579305919566054,1.2351242292750344,2.210708431991155,1.2374732622203355,0.9624340037306106
random_walk,SA,2020-08-05 00:00:00,0.034633006279713004,0.05170453424965319,0.062473415435793773,0.07194645301872649,0.07792957822623515,0.08408288345255042,0.09210735171977194,0.10155974506930743,0.10193713369829539,0.11018498473374926,0.11400281095623367,0.49116329376365664,0.1212039959188014,0.12485926024452076,0.13090523953336053,0.13381031315568542,0.13276718208789856,0.13613618959652724,0.14196757403475666,0.145293348051261,0.14692704313487454,0.14697326821246207,0.14858382747848983,0.1535387566744872,0.4385049597515679,0.1566101359153742,0.1625177327842205,0.16634100685830372
random_walk,TAS,2020-08-05 00:00:00,0.8050801159434363,0.047534698439178714,0.059391243741982395,0.06940679102174528,0.07576284824888584,0.08410676666448144,0.0883204674770305,0.09777192387589394,0.1045411222185956,0.10645874759313419,0.10861056156586779,0.10897497571559313,0.11329535861000298,0.11720839761376317,0.11996710870847596,0.12428304242931681,0.12101350737646674,0.12110581718899954,0.12274662458861273,0.1269409125838865,0.13232825775943657,0.13665018003405216,0.13936971804233284,0.14866458919717457,0.15212723396658717,0.15938341555013394,0.1566330033871877,0.16248548129149598
random_walk,VIC,2020-08-05 00:00:00,223.10970149109886,177.63140658092505,176.07595301407488,154.47018940069285,144.21834043921427,122.08429476937,106.57549405147981,99.79697750732669,121.72478411350815,91.3466198749174,88.93971877955947,97.01791278445474,79.24442134584862,79.88684636673466,76.86573227284022,71.60337268586169,73.63178511483444,67.69636343115221,76.12708615718888,69.65911956301066,66.51536520769788,63.4744130794779,64.24335376035454,63.11460062112479,64.09249786904859,67.13701639315644,61.68899217501783,63.4234148762774
random_walk,WA,2020-08-05 00:00:00,0.04556664154128645,0.06251939569088438,0.07727226120293064,0.08525262163886273,0.0925639636070587,0.10450017935339846,0.11229724974244164,0.12711638154069138,0.13467950504041795,0.13853372430829633,0.14311802956220304,0.14340721271199677,0.15234254484386178,0.16246762287745228,0.17393631963837827,0.17928479736750688,0.18207029591248317,0.1938513479569142,0.19890791707560163,0.20280277411037348,0.2077817878018217,0.20943785271923984,0.21304407658859015,0.21882633417113928,0.22637214752432244,0.22953298141815173,0.2348321339281022,0.2370216295242516
random_walk,ACT,2020-08-05 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_walk,NT,2020-08-05 00:00:00,0.165302058855762,0.18931745436294017,0.20543574022423192,0.21424313378149298,0.23536837344500752,0.24408986117708276,0.26238200343736146,0.2761766606965592,0.26994467423215657,0.2795834216380643,0.29627602552384985,0.29907185620812266,0.323164384687403,0.33365635530676224,0.355414788233672,0.36040088150792393,0.36367628033970867,0.3841360007487649,0.3950475816585547,0.40955598872588816,0.4240445616349285,0.42302284140199187,0.42405760145841515,0.4286280841135035,0.4425520334566844,0.4263986623029786,0.44314317803751213,0.4396638316578494
random_walk,NSW,2020-09-02 00:00:00,1.120411038015322,1.3678683707711161,1.4971106183248544,1.564133665412268,2.3300838670960107,2.1163601601662805,1.8279541866997964,1.8349870194350877,2.686547984345979,1.8345141480063711,1.8929871835070182,1.7107163748020635,1.785288501401172,1.5688874595779032,1.5356719680593172,1.5949496231047624,1.3515066772636448,1.4940890533878406,1.278102103366709,1.403903201735335,1.1858062799913869,1.1165996210467652,1.356742824785296,1.0829393113210473,1.0358358638109997,1.6594998466628064,1.6413137237812991,1.2498505967057483
random_walk,QLD,2020-09-02 00:00:00,1.1179854714326676,0.47652129653985426,0.7547169971691761,0.6094149199051432,0.6747465498333965,0.6953304348667197,0.7215434437183265,0.8423040786030855,0.8860138087520442,0.9142925957616013,0.9189209008687436,0.9501487405283714,0.9153693064703721,1.0048682292069002,1.0184407493756866,1.003189416336761,1.0044978511046798,1.0233638381630599,1.0668117784722897,1.0865507186661647,1.1313626426214678,1.1376900309009688,1.124143472765427,1.160233295160912,1.2104375979585127,1.2284872574738532,1.2481854286344414,1.261219454693922
random_walk,SA,2020-09-02 00:00:00,0.03061721832071984,0.049256562508622814,0.05709888378372493,0.06532871613361738,0.07441409438371281,0.07956756051968336,0.0858307127979149,0.09069790169297148,0.09473789430938188,0.10067530951554296,0.10226765567707297,0.10469826868242361,0.11552967730180412,0.11227560286056075,0.11360775045778165,0.11718472244031893,0.12328944680513601,0.12625635372872662,0.12443513633866952,0.12626948509139485,0.13141402362200044,0.13107884150210683,0.133668822658046,0.13634584814259235,0.13882054030444466,0.14546892970892664,0.1526867012142629,0.1551050042301264
random_walk,TAS,2020-09-02 00:00:00,0.014416369059597513,0.019064941853794773,0.020395670231594238,0.020519322228094848,0.01816313812986915,0.016214619974785235,0.016385398991894354,0.015361093196091753,0.014742927101832786,0.013583130126529975,0.014109132827908495,0.013696151775136724,0.013778130596513677,0.013254604222048461,0.013158555950991474,0.013110378529339661,0.012437310772434016,0.011859496334469304,0.011317402087636845,0.01104371294994175,0.010652799648880256,0.009215090927777767,0.008747145181039223,0.008573955743807959,0.008009426351921856,0.007290946243169989,0.006549228585907307,0.0064924975557357064
random_walk,VIC,2020-09-02 00:00:00,19.944499579898096,29.037987523097932,22.672067568608927,36.93108827408618,37.70686127588564,37.677357584271114,24.154045014738607,25.56207548003604,25.877288500617585,30.104207989419795,27.324637641540626,24.096090155351185,19.402013589164948,15.115877096264473,17.309791701182466,19.40285436418117,13.994876869389016,14.156666316373954,14.238469166068036,11.517954150742028,10.593568495179545,5.748055852063259,6.768845674569324,12.75470438839545,9.785695969113492,5.833612454964329,8.7640312080392,9.770824222430267
random_walk,WA,2020-09-02 00:00:00,0.04749150274350539,0.07078639090540984,0.08409675402473019,0.09692774093164473,0.11118521311258583,0.12116272549370408,0.1346457236127659,0.13757108872460316,0.14005433893019903,0.14414068236146596,0.14991426194512028,0.15678828979916046,0.1589033165328593,0.166415077737107,0.17871798341421785,0.18508645718496633,0.19391918082114576,0.20174945801350946,0.2106888634139346,0.20980227183654035,0.2154368595202011,0.21610687305193974,0.21975210740843015,0.21904759266763357,0.21817461579167455,0.22534761581769808,0.23608323921652427,0.23358470329999576
random_walk,ACT,2020-09-02 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_walk,NT,2020-09-02 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
